kepid,koi_disposition
10454401,"FALSE POSITIVE"
10462826,"FALSE POSITIVE"
10464199,"CANDIDATE"
10468514,"FALSE POSITIVE"
10471113,"FALSE POSITIVE"
10481054,"FALSE POSITIVE"
10486425,"FALSE POSITIVE"
11560447,"FALSE POSITIVE"
11601357,"FALSE POSITIVE"
11602794,"CANDIDATE"
11615481,"FALSE POSITIVE"
11616200,"FALSE POSITIVE"
11616631,"FALSE POSITIVE"
11616663,"FALSE POSITIVE"
11618798,"FALSE POSITIVE"
2570505,"FALSE POSITIVE"
2570767,"FALSE POSITIVE"
2571075,"FALSE POSITIVE"
2576692,"FALSE POSITIVE"
2580872,"FALSE POSITIVE"
2583777,"FALSE POSITIVE"
2693092,"FALSE POSITIVE"
2708156,"FALSE POSITIVE"
2708172,"FALSE POSITIVE"
4375101,"FALSE POSITIVE"
4380283,"FALSE POSITIVE"
4384793,"FALSE POSITIVE"
4445630,"FALSE POSITIVE"
4446411,"FALSE POSITIVE"
4454219,"FALSE POSITIVE"
4456622,"FALSE POSITIVE"
4482738,"FALSE POSITIVE"
4484312,"FALSE POSITIVE"
5174920,"FALSE POSITIVE"
5181455,"FALSE POSITIVE"
5193386,"FALSE POSITIVE"
5193439,"CANDIDATE"
5196851,"FALSE POSITIVE"
5199978,"FALSE POSITIVE"
5211470,"FALSE POSITIVE"
5215508,"CANDIDATE"
6147573,"FALSE POSITIVE"
6152521,"FALSE POSITIVE"
6185717,"FALSE POSITIVE"
6187508,"CANDIDATE"
6205460,"FALSE POSITIVE"
6206751,"FALSE POSITIVE"
6207053,"FALSE POSITIVE"
6209225,"CANDIDATE"
6220470,"FALSE POSITIVE"
7031132,"FALSE POSITIVE"
7031732,"FALSE POSITIVE"
7031767,"FALSE POSITIVE"
7031948,"FALSE POSITIVE"
7031992,"FALSE POSITIVE"
7032117,"FALSE POSITIVE"
7032174,"FALSE POSITIVE"
7032383,"FALSE POSITIVE"
7939761,"CANDIDATE"
7943535,"FALSE POSITIVE"
7947631,"FALSE POSITIVE"
7950775,"FALSE POSITIVE"
7955301,"FALSE POSITIVE"
7960295,"FALSE POSITIVE"
7960547,"FALSE POSITIVE"
7967100,"FALSE POSITIVE"
8610483,"FALSE POSITIVE"
8613446,"CANDIDATE"
8618226,"FALSE POSITIVE"
8621026,"FALSE POSITIVE"
8624860,"CANDIDATE"
8625408,"CANDIDATE"
8686442,"CANDIDATE"
8690001,"FALSE POSITIVE"
8693536,"CANDIDATE"
9597854,"FALSE POSITIVE"
9602431,"FALSE POSITIVE"
9602538,"FALSE POSITIVE"
9630640,"FALSE POSITIVE"
9635520,"CANDIDATE"
9635529,"FALSE POSITIVE"
9637299,"FALSE POSITIVE"
9639106,"CANDIDATE"
9640123,"CANDIDATE"
10490960,"FALSE POSITIVE"
10491031,"FALSE POSITIVE"
10535807,"FALSE POSITIVE"
10535858,"FALSE POSITIVE"
10546063,"CANDIDATE"
10547685,"FALSE POSITIVE"
10549576,"FALSE POSITIVE"
10552700,"FALSE POSITIVE"
11619964,"FALSE POSITIVE"
11650543,"CANDIDATE"
11651105,"FALSE POSITIVE"
11662440,"FALSE POSITIVE"
11671646,"CANDIDATE"
11672354,"CANDIDATE"
11704044,"FALSE POSITIVE"
11706658,"FALSE POSITIVE"
2708445,"FALSE POSITIVE"
2708614,"FALSE POSITIVE"
2711114,"FALSE POSITIVE"
2716979,"CANDIDATE"
2720354,"FALSE POSITIVE"
2834463,"CANDIDATE"
2852560,"FALSE POSITIVE"
2856960,"FALSE POSITIVE"
4484356,"FALSE POSITIVE"
4489844,"FALSE POSITIVE"
4540632,"FALSE POSITIVE"
4544623,"FALSE POSITIVE"
4565985,"FALSE POSITIVE"
4567118,"CANDIDATE"
4569590,"FALSE POSITIVE"
4574310,"FALSE POSITIVE"
4575824,"FALSE POSITIVE"
5216727,"FALSE POSITIVE"
5218014,"FALSE POSITIVE"
5255552,"FALSE POSITIVE"
5263167,"CANDIDATE"
5266937,"FALSE POSITIVE"
5269407,"FALSE POSITIVE"
5271803,"FALSE POSITIVE"
5272571,"FALSE POSITIVE"
6228703,"FALSE POSITIVE"
6231401,"FALSE POSITIVE"
6265961,"CANDIDATE"
6279823,"FALSE POSITIVE"
6283224,"FALSE POSITIVE"
6285094,"FALSE POSITIVE"
6285396,"FALSE POSITIVE"
6285397,"FALSE POSITIVE"
7032968,"FALSE POSITIVE"
7033713,"FALSE POSITIVE"
7033748,"FALSE POSITIVE"
7049486,"FALSE POSITIVE"
7050754,"FALSE POSITIVE"
7090801,"FALSE POSITIVE"
7097571,"FALSE POSITIVE"
7103300,"CANDIDATE"
7970629,"FALSE POSITIVE"
7970760,"FALSE POSITIVE"
7971389,"FALSE POSITIVE"
7976136,"FALSE POSITIVE"
7976435,"FALSE POSITIVE"
7985167,"FALSE POSITIVE"
7987749,"FALSE POSITIVE"
8007675,"CANDIDATE"
8700506,"FALSE POSITIVE"
8701327,"FALSE POSITIVE"
8711548,"FALSE POSITIVE"
8713828,"FALSE POSITIVE"
8719897,"FALSE POSITIVE"
8736245,"FALSE POSITIVE"
8738115,"FALSE POSITIVE"
8739209,"FALSE POSITIVE"
8746310,"FALSE POSITIVE"
9640921,"FALSE POSITIVE"
9640921,"FALSE POSITIVE"
9641031,"FALSE POSITIVE"
9641103,"FALSE POSITIVE"
9644411,"FALSE POSITIVE"
9644683,"FALSE POSITIVE"
9651602,"CANDIDATE"
9652166,"FALSE POSITIVE"
10556578,"FALSE POSITIVE"
10583181,"FALSE POSITIVE"
10586619,"CANDIDATE"
10592163,"FALSE POSITIVE"
10597164,"FALSE POSITIVE"
10601538,"FALSE POSITIVE"
10601579,"FALSE POSITIVE"
10613718,"FALSE POSITIVE"
8557246,"FALSE POSITIVE"
11709022,"FALSE POSITIVE"
11724091,"FALSE POSITIVE"
11757422,"FALSE POSITIVE"
11763910,"FALSE POSITIVE"
11768970,"FALSE POSITIVE"
11773625,"CANDIDATE"
11775530,"FALSE POSITIVE"
11811454,"FALSE POSITIVE"
8560280,"FALSE POSITIVE"
2860594,"FALSE POSITIVE"
2860788,"FALSE POSITIVE"
2969638,"FALSE POSITIVE"
2970670,"CANDIDATE"
2973509,"FALSE POSITIVE"
2994092,"CANDIDATE"
2998124,"FALSE POSITIVE"
3098194,"FALSE POSITIVE"
4578594,"FALSE POSITIVE"
4587448,"FALSE POSITIVE"
4633434,"FALSE POSITIVE"
4661634,"FALSE POSITIVE"
4665989,"FALSE POSITIVE"
4671584,"FALSE POSITIVE"
4678171,"FALSE POSITIVE"
4681152,"FALSE POSITIVE"
4725292,"FALSE POSITIVE"
8297017,"CANDIDATE"
5282656,"FALSE POSITIVE"
5284133,"FALSE POSITIVE"
5285607,"FALSE POSITIVE"
5286786,"FALSE POSITIVE"
5288543,"FALSE POSITIVE"
5294739,"FALSE POSITIVE"
5295206,"CANDIDATE"
5298620,"FALSE POSITIVE"
5300878,"FALSE POSITIVE"
6292732,"FALSE POSITIVE"
6307000,"CANDIDATE"
6311637,"FALSE POSITIVE"
6345758,"CANDIDATE"
6364126,"FALSE POSITIVE"
6364195,"FALSE POSITIVE"
6364200,"FALSE POSITIVE"
6364247,"FALSE POSITIVE"
7105574,"FALSE POSITIVE"
7115200,"FALSE POSITIVE"
7115332,"FALSE POSITIVE"
7115463,"FALSE POSITIVE"
7115597,"FALSE POSITIVE"
7115878,"FALSE POSITIVE"
7116043,"FALSE POSITIVE"
7116226,"FALSE POSITIVE"
8008128,"FALSE POSITIVE"
8009500,"FALSE POSITIVE"
8013289,"FALSE POSITIVE"
8016214,"FALSE POSITIVE"
8016692,"CANDIDATE"
8027902,"FALSE POSITIVE"
8039925,"FALSE POSITIVE"
8042644,"CANDIDATE"
8081389,"FALSE POSITIVE"
8750094,"FALSE POSITIVE"
8758161,"FALSE POSITIVE"
8760760,"CANDIDATE"
8767034,"FALSE POSITIVE"
8773948,"FALSE POSITIVE"
8784288,"FALSE POSITIVE"
8804358,"FALSE POSITIVE"
8807057,"CANDIDATE"
8508493,"FALSE POSITIVE"
9652632,"FALSE POSITIVE"
9655424,"FALSE POSITIVE"
9657636,"FALSE POSITIVE"
9658089,"CANDIDATE"
9665503,"FALSE POSITIVE"
9673173,"FALSE POSITIVE"
9674320,"CANDIDATE"
9693803,"CANDIDATE"
9711751,"FALSE POSITIVE"
10619109,"FALSE POSITIVE"
10646620,"FALSE POSITIVE"
10649230,"FALSE POSITIVE"
10659624,"CANDIDATE"
10661913,"FALSE POSITIVE"
10661976,"FALSE POSITIVE"
10662021,"FALSE POSITIVE"
10665228,"CANDIDATE"
8560927,"FALSE POSITIVE"
11817750,"FALSE POSITIVE"
11825996,"CANDIDATE"
11854636,"CANDIDATE"
11855538,"FALSE POSITIVE"
11858541,"FALSE POSITIVE"
11873166,"FALSE POSITIVE"
11873171,"FALSE POSITIVE"
11904704,"CANDIDATE"
3102024,"FALSE POSITIVE"
3110937,"FALSE POSITIVE"
3115480,"FALSE POSITIVE"
3120320,"FALSE POSITIVE"
3127817,"FALSE POSITIVE"
3228740,"FALSE POSITIVE"
3230206,"FALSE POSITIVE"
3230227,"FALSE POSITIVE"
4729553,"FALSE POSITIVE"
4736208,"FALSE POSITIVE"
4737302,"FALSE POSITIVE"
4739194,"FALSE POSITIVE"
4739565,"FALSE POSITIVE"
4740688,"FALSE POSITIVE"
4753988,"FALSE POSITIVE"
4757331,"FALSE POSITIVE"
5301955,"FALSE POSITIVE"
5306862,"FALSE POSITIVE"
5307574,"FALSE POSITIVE"
5308778,"FALSE POSITIVE"
5310435,"FALSE POSITIVE"
5343976,"FALSE POSITIVE"
5347537,"FALSE POSITIVE"
5347784,"FALSE POSITIVE"
6364294,"FALSE POSITIVE"
6367439,"FALSE POSITIVE"
6367628,"FALSE POSITIVE"
6368222,"CANDIDATE"
6372268,"CANDIDATE"
6384840,"FALSE POSITIVE"
6386784,"FALSE POSITIVE"
6390236,"FALSE POSITIVE"
6421188,"FALSE POSITIVE"
7116236,"FALSE POSITIVE"
7117513,"FALSE POSITIVE"
7117541,"FALSE POSITIVE"
7118545,"FALSE POSITIVE"
7125636,"FALSE POSITIVE"
7128918,"FALSE POSITIVE"
7132015,"FALSE POSITIVE"
7135549,"CANDIDATE"
8088354,"FALSE POSITIVE"
8091197,"CANDIDATE"
8094140,"FALSE POSITIVE"
8094221,"FALSE POSITIVE"
8097825,"FALSE POSITIVE"
8098300,"FALSE POSITIVE"
8098515,"FALSE POSITIVE"
8098960,"CANDIDATE"
8104436,"FALSE POSITIVE"
8815279,"CANDIDATE"
8822585,"FALSE POSITIVE"
8823397,"FALSE POSITIVE"
8841616,"FALSE POSITIVE"
8845221,"FALSE POSITIVE"
8845552,"CANDIDATE"
8848104,"FALSE POSITIVE"
8848115,"FALSE POSITIVE"
8868657,"FALSE POSITIVE"
9726452,"CANDIDATE"
9762514,"FALSE POSITIVE"
9762519,"FALSE POSITIVE"
9777062,"FALSE POSITIVE"
9786821,"FALSE POSITIVE"
9790965,"FALSE POSITIVE"
9790965,"CANDIDATE"
9811915,"CANDIDATE"
9818732,"FALSE POSITIVE"
10665749,"CANDIDATE"
10670112,"CANDIDATE"
10680424,"CANDIDATE"
10685175,"FALSE POSITIVE"
10686876,"FALSE POSITIVE"
10686930,"FALSE POSITIVE"
10711913,"FALSE POSITIVE"
10732401,"FALSE POSITIVE"
11906217,"FALSE POSITIVE"
11913052,"FALSE POSITIVE"
11913071,"FALSE POSITIVE"
11918482,"FALSE POSITIVE"
11922648,"FALSE POSITIVE"
11922782,"FALSE POSITIVE"
11923819,"FALSE POSITIVE"
11959569,"FALSE POSITIVE"
11966557,"FALSE POSITIVE"
5897826,"CANDIDATE"
3240158,"CANDIDATE"
2837111,"CANDIDATE"
3241619,"FALSE POSITIVE"
3241662,"FALSE POSITIVE"
3245000,"FALSE POSITIVE"
3246867,"CANDIDATE"
3247294,"FALSE POSITIVE"
3248332,"FALSE POSITIVE"
3249334,"CANDIDATE"
3323289,"FALSE POSITIVE"
3324069,"CANDIDATE"
4758350,"FALSE POSITIVE"
4758368,"FALSE POSITIVE"
4760959,"CANDIDATE"
4764969,"CANDIDATE"
4768756,"FALSE POSITIVE"
4769824,"FALSE POSITIVE"
4773155,"FALSE POSITIVE"
4830859,"CANDIDATE"
4832273,"FALSE POSITIVE"
5353938,"CANDIDATE"
5359678,"FALSE POSITIVE"
5380812,"CANDIDATE"
5385469,"FALSE POSITIVE"
5385647,"FALSE POSITIVE"
5385667,"FALSE POSITIVE"
5388229,"FALSE POSITIVE"
5389184,"FALSE POSITIVE"
6421483,"FALSE POSITIVE"
6421937,"FALSE POSITIVE"
6423922,"CANDIDATE"
6428942,"FALSE POSITIVE"
6436505,"CANDIDATE"
6437993,"FALSE POSITIVE"
6442246,"FALSE POSITIVE"
6443392,"FALSE POSITIVE"
7137798,"FALSE POSITIVE"
7177553,"FALSE POSITIVE"
7177892,"FALSE POSITIVE"
7185487,"FALSE POSITIVE"
7198648,"FALSE POSITIVE"
7199935,"FALSE POSITIVE"
7200102,"FALSE POSITIVE"
7200225,"FALSE POSITIVE"
8488381,"CANDIDATE"
8111622,"FALSE POSITIVE"
8112013,"FALSE POSITIVE"
8115647,"CANDIDATE"
8120820,"CANDIDATE"
8123170,"FALSE POSITIVE"
8123937,"FALSE POSITIVE"
8128965,"FALSE POSITIVE"
8129189,"FALSE POSITIVE"
8878681,"FALSE POSITIVE"
8879427,"FALSE POSITIVE"
8879915,"FALSE POSITIVE"
8881169,"CANDIDATE"
8890996,"FALSE POSITIVE"
8906676,"FALSE POSITIVE"
8938628,"FALSE POSITIVE"
8940961,"FALSE POSITIVE"
8953278,"CANDIDATE"
9821078,"FALSE POSITIVE"
9821428,"CANDIDATE"
9837013,"CANDIDATE"
9848420,"FALSE POSITIVE"
9850387,"FALSE POSITIVE"
9850912,"FALSE POSITIVE"
9852050,"FALSE POSITIVE"
9873869,"FALSE POSITIVE"
10736223,"FALSE POSITIVE"
10736489,"CONFIRMED"
10743600,"FALSE POSITIVE"
10751908,"CANDIDATE"
10753734,"FALSE POSITIVE"
10794242,"FALSE POSITIVE"
10794405,"FALSE POSITIVE"
10809677,"FALSE POSITIVE"
10812541,"CANDIDATE"
11967004,"FALSE POSITIVE"
11968490,"FALSE POSITIVE"
11970288,"FALSE POSITIVE"
12004679,"FALSE POSITIVE"
12004680,"FALSE POSITIVE"
12004689,"FALSE POSITIVE"
12013615,"FALSE POSITIVE"
12016243,"CANDIDATE"
12022517,"FALSE POSITIVE"
6307521,"FALSE POSITIVE"
7037540,"FALSE POSITIVE"
11129738,"CANDIDATE"
10028792,"CANDIDATE"
4860678,"CANDIDATE"
5531953,"CANDIDATE"
4349442,"FALSE POSITIVE"
7765528,"CANDIDATE"
3327980,"FALSE POSITIVE"
3329643,"FALSE POSITIVE"
3335816,"FALSE POSITIVE"
3337438,"FALSE POSITIVE"
3337548,"FALSE POSITIVE"
3339538,"FALSE POSITIVE"
3341934,"FALSE POSITIVE"
3343866,"FALSE POSITIVE"
4839180,"FALSE POSITIVE"
4840263,"FALSE POSITIVE"
4840818,"FALSE POSITIVE"
4847832,"FALSE POSITIVE"
4851217,"FALSE POSITIVE"
4851338,"FALSE POSITIVE"
4851356,"FALSE POSITIVE"
4862332,"FALSE POSITIVE"
4862625,"FALSE POSITIVE"
5393558,"FALSE POSITIVE"
5397905,"FALSE POSITIVE"
5444392,"FALSE POSITIVE"
5456979,"CANDIDATE"
5460835,"FALSE POSITIVE"
5462901,"FALSE POSITIVE"
5466109,"CANDIDATE"
5471010,"FALSE POSITIVE"
6447326,"FALSE POSITIVE"
6448768,"FALSE POSITIVE"
6449291,"FALSE POSITIVE"
6449552,"FALSE POSITIVE"
6452742,"FALSE POSITIVE"
6464285,"FALSE POSITIVE"
6466939,"FALSE POSITIVE"
6468938,"FALSE POSITIVE"
8429014,"FALSE POSITIVE"
7200301,"FALSE POSITIVE"
7203179,"FALSE POSITIVE"
7203194,"FALSE POSITIVE"
7204073,"FALSE POSITIVE"
7212722,"FALSE POSITIVE"
7217088,"CANDIDATE"
7280953,"FALSE POSITIVE"
7281217,"FALSE POSITIVE"
7281229,"FALSE POSITIVE"
8143170,"FALSE POSITIVE"
8145789,"FALSE POSITIVE"
8145958,"CANDIDATE"
8155584,"FALSE POSITIVE"
8155654,"CANDIDATE"
8158324,"FALSE POSITIVE"
8162376,"FALSE POSITIVE"
8167504,"CANDIDATE"
8953281,"FALSE POSITIVE"
8953426,"FALSE POSITIVE"
8953475,"FALSE POSITIVE"
8957572,"FALSE POSITIVE"
8958811,"CANDIDATE"
8958939,"CANDIDATE"
8958939,"CANDIDATE"
8973000,"FALSE POSITIVE"
9881258,"FALSE POSITIVE"
9899153,"FALSE POSITIVE"
9899193,"FALSE POSITIVE"
9899410,"FALSE POSITIVE"
9899421,"FALSE POSITIVE"
9899577,"FALSE POSITIVE"
9899583,"FALSE POSITIVE"
9906489,"FALSE POSITIVE"
10815677,"CANDIDATE"
10816107,"FALSE POSITIVE"
10843431,"CONFIRMED"
10847907,"FALSE POSITIVE"
10848097,"CANDIDATE"
10849244,"FALSE POSITIVE"
10857589,"FALSE POSITIVE"
10866969,"CANDIDATE"
12022718,"FALSE POSITIVE"
12053823,"FALSE POSITIVE"
12067960,"CANDIDATE"
12071006,"FALSE POSITIVE"
12105785,"FALSE POSITIVE"
12106875,"FALSE POSITIVE"
12157983,"FALSE POSITIVE"
12164751,"FALSE POSITIVE"
12217907,"FALSE POSITIVE"
10028352,"FALSE POSITIVE"
6307083,"CANDIDATE"
7620413,"CANDIDATE"
11705004,"CANDIDATE"
2854181,"CANDIDATE"
5978559,"CANDIDATE"
8838950,"CANDIDATE"
6867555,"CANDIDATE"
12208631,"CANDIDATE"
3346543,"CANDIDATE"
3352751,"FALSE POSITIVE"
3356193,"CANDIDATE"
3427776,"FALSE POSITIVE"
3437739,"FALSE POSITIVE"
3440230,"FALSE POSITIVE"
3441340,"FALSE POSITIVE"
3448323,"FALSE POSITIVE"
4862625,"FALSE POSITIVE"
4863369,"FALSE POSITIVE"
4863753,"FALSE POSITIVE"
4902030,"FALSE POSITIVE"
4908495,"FALSE POSITIVE"
4912589,"FALSE POSITIVE"
4914709,"FALSE POSITIVE"
4914737,"FALSE POSITIVE"
5471141,"FALSE POSITIVE"
5471328,"FALSE POSITIVE"
5471415,"FALSE POSITIVE"
5471480,"FALSE POSITIVE"
5475712,"FALSE POSITIVE"
5479973,"FALSE POSITIVE"
5513822,"FALSE POSITIVE"
5513833,"FALSE POSITIVE"
6471229,"FALSE POSITIVE"
6471230,"FALSE POSITIVE"
6521174,"FALSE POSITIVE"
6521542,"FALSE POSITIVE"
6522353,"FALSE POSITIVE"
6522750,"FALSE POSITIVE"
6523216,"FALSE POSITIVE"
6531485,"FALSE POSITIVE"
6531801,"FALSE POSITIVE"
7281356,"FALSE POSITIVE"
7281399,"FALSE POSITIVE"
7281410,"FALSE POSITIVE"
7281616,"FALSE POSITIVE"
7281699,"FALSE POSITIVE"
7282008,"FALSE POSITIVE"
7285616,"FALSE POSITIVE"
7335514,"CANDIDATE"
8178616,"FALSE POSITIVE"
8180290,"CANDIDATE"
8183389,"FALSE POSITIVE"
8192861,"FALSE POSITIVE"
8193315,"FALSE POSITIVE"
8195877,"FALSE POSITIVE"
8196180,"FALSE POSITIVE"
8210721,"FALSE POSITIVE"
8977176,"FALSE POSITIVE"
9001468,"FALSE POSITIVE"
9005854,"FALSE POSITIVE"
9007918,"FALSE POSITIVE"
9007953,"FALSE POSITIVE"
9024857,"FALSE POSITIVE"
9025739,"CANDIDATE"
9029486,"FALSE POSITIVE"
9906802,"FALSE POSITIVE"
9906841,"FALSE POSITIVE"
9909965,"CANDIDATE"
9913481,"FALSE POSITIVE"
9913798,"FALSE POSITIVE"
9932197,"CANDIDATE"
9934208,"FALSE POSITIVE"
9936698,"FALSE POSITIVE"
10867017,"FALSE POSITIVE"
10909274,"FALSE POSITIVE"
10920813,"FALSE POSITIVE"
10923260,"FALSE POSITIVE"
10924400,"FALSE POSITIVE"
10932270,"CANDIDATE"
10936427,"FALSE POSITIVE"
10937609,"FALSE POSITIVE"
10965963,"FALSE POSITIVE"
12251779,"FALSE POSITIVE"
12268220,"FALSE POSITIVE"
12302391,"FALSE POSITIVE"
12304728,"CANDIDATE"
12306808,"FALSE POSITIVE"
12351927,"FALSE POSITIVE"
12353633,"FALSE POSITIVE"
12353720,"FALSE POSITIVE"
8565912,"FALSE POSITIVE"
7778767,"CANDIDATE"
9026749,"CANDIDATE"
10916600,"CANDIDATE"
6198182,"CANDIDATE"
5695396,"CANDIDATE"
6964929,"CANDIDATE"
2853828,"FALSE POSITIVE"
7008149,"FALSE POSITIVE"
3458919,"FALSE POSITIVE"
3542573,"FALSE POSITIVE"
3543270,"FALSE POSITIVE"
3544678,"FALSE POSITIVE"
3545626,"CANDIDATE"
3547178,"CANDIDATE"
3548622,"CANDIDATE"
3556742,"FALSE POSITIVE"
4917014,"FALSE POSITIVE"
4931073,"FALSE POSITIVE"
4932691,"FALSE POSITIVE"
4939265,"CANDIDATE"
4940201,"FALSE POSITIVE"
4946680,"FALSE POSITIVE"
4947726,"FALSE POSITIVE"
4948863,"FALSE POSITIVE"
8308516,"CANDIDATE"
5529501,"FALSE POSITIVE"
5529560,"FALSE POSITIVE"
5530881,"FALSE POSITIVE"
5534476,"FALSE POSITIVE"
5534702,"FALSE POSITIVE"
5535280,"FALSE POSITIVE"
5552808,"CANDIDATE"
5553624,"FALSE POSITIVE"
5564082,"CANDIDATE"
6543682,"FALSE POSITIVE"
6545018,"FALSE POSITIVE"
6548447,"FALSE POSITIVE"
6551106,"CANDIDATE"
6584167,"FALSE POSITIVE"
6584278,"CANDIDATE"
6590726,"CANDIDATE"
6591789,"FALSE POSITIVE"
6593363,"FALSE POSITIVE"
7336754,"FALSE POSITIVE"
7345335,"CANDIDATE"
7350067,"CONFIRMED"
7362534,"FALSE POSITIVE"
7362632,"FALSE POSITIVE"
7365447,"FALSE POSITIVE"
7366036,"FALSE POSITIVE"
7366065,"FALSE POSITIVE"
8211521,"FALSE POSITIVE"
8227086,"CANDIDATE"
8227464,"CANDIDATE"
8229048,"FALSE POSITIVE"
8231877,"FALSE POSITIVE"
8234477,"FALSE POSITIVE"
8240109,"FALSE POSITIVE"
8240861,"FALSE POSITIVE"
9049010,"FALSE POSITIVE"
9083503,"FALSE POSITIVE"
9085039,"CANDIDATE"
9093566,"FALSE POSITIVE"
9098590,"FALSE POSITIVE"
9098810,"FALSE POSITIVE"
9099773,"CANDIDATE"
9101208,"FALSE POSITIVE"
9943009,"CANDIDATE"
9944201,"CANDIDATE"
9944421,"FALSE POSITIVE"
9945280,"FALSE POSITIVE"
9953736,"FALSE POSITIVE"
9958053,"FALSE POSITIVE"
9959093,"CANDIDATE"
9963009,"FALSE POSITIVE"
8545603,"FALSE POSITIVE"
10976412,"FALSE POSITIVE"
10979716,"FALSE POSITIVE"
10982373,"FALSE POSITIVE"
10987439,"FALSE POSITIVE"
10989032,"FALSE POSITIVE"
10991989,"FALSE POSITIVE"
10992733,"FALSE POSITIVE"
11019739,"CANDIDATE"
12356746,"FALSE POSITIVE"
12356914,"FALSE POSITIVE"
12365000,"FALSE POSITIVE"
12365015,"FALSE POSITIVE"
12367017,"FALSE POSITIVE"
12367310,"FALSE POSITIVE"
12403968,"FALSE POSITIVE"
12418662,"FALSE POSITIVE"
12418816,"FALSE POSITIVE"
8709688,"CANDIDATE"
9959492,"FALSE POSITIVE"
2716801,"CANDIDATE"
3230805,"CANDIDATE"
11810124,"CANDIDATE"
9349757,"CANDIDATE"
3219037,"CANDIDATE"
9117416,"CANDIDATE"
3558803,"FALSE POSITIVE"
3634169,"FALSE POSITIVE"
3644174,"FALSE POSITIVE"
3655326,"FALSE POSITIVE"
3656322,"FALSE POSITIVE"
3656700,"FALSE POSITIVE"
3659940,"FALSE POSITIVE"
3663494,"CANDIDATE"
4949027,"FALSE POSITIVE"
4949214,"FALSE POSITIVE"
4950341,"FALSE POSITIVE"
4950557,"FALSE POSITIVE"
4995716,"CANDIDATE"
5000179,"FALSE POSITIVE"
5017058,"FALSE POSITIVE"
5018787,"FALSE POSITIVE"
8345473,"FALSE POSITIVE"
5597361,"CANDIDATE"
5598639,"FALSE POSITIVE"
5610698,"FALSE POSITIVE"
5616489,"FALSE POSITIVE"
5617510,"CANDIDATE"
5621294,"FALSE POSITIVE"
5621299,"FALSE POSITIVE"
5622250,"FALSE POSITIVE"
5632781,"FALSE POSITIVE"
6594972,"FALSE POSITIVE"
6595662,"FALSE POSITIVE"
6603765,"CANDIDATE"
6606282,"FALSE POSITIVE"
6606669,"FALSE POSITIVE"
6607610,"FALSE POSITIVE"
6610219,"FALSE POSITIVE"
6610433,"FALSE POSITIVE"
7368103,"FALSE POSITIVE"
7369523,"FALSE POSITIVE"
7376982,"FALSE POSITIVE"
7381580,"CANDIDATE"
7381695,"FALSE POSITIVE"
7385387,"FALSE POSITIVE"
7385478,"FALSE POSITIVE"
7421876,"FALSE POSITIVE"
8243263,"FALSE POSITIVE"
8244295,"FALSE POSITIVE"
8248103,"CANDIDATE"
8256882,"CANDIDATE"
8262223,"FALSE POSITIVE"
8265520,"FALSE POSITIVE"
8265990,"FALSE POSITIVE"
8283875,"CANDIDATE"
9119405,"FALSE POSITIVE"
9150870,"CANDIDATE"
9156957,"FALSE POSITIVE"
9159301,"FALSE POSITIVE"
9163674,"FALSE POSITIVE"
9164788,"FALSE POSITIVE"
9172506,"FALSE POSITIVE"
9179531,"FALSE POSITIVE"
9963639,"FALSE POSITIVE"
9965691,"FALSE POSITIVE"
9971475,"FALSE POSITIVE"
10000490,"FALSE POSITIVE"
10002049,"CANDIDATE"
10014702,"FALSE POSITIVE"
10019854,"CANDIDATE"
10020423,"FALSE POSITIVE"
11027270,"FALSE POSITIVE"
11027722,"FALSE POSITIVE"
11029877,"FALSE POSITIVE"
11068630,"CANDIDATE"
11071207,"FALSE POSITIVE"
11073223,"FALSE POSITIVE"
11076279,"FALSE POSITIVE"
11092783,"CANDIDATE"
11124509,"FALSE POSITIVE"
12454800,"CANDIDATE"
12458817,"CANDIDATE"
12470530,"FALSE POSITIVE"
12504353,"FALSE POSITIVE"
12506342,"FALSE POSITIVE"
12519942,"CANDIDATE"
12555616,"CANDIDATE"
12557713,"FALSE POSITIVE"
9730163,"CONFIRMED"
2437112,"FALSE POSITIVE"
8719324,"FALSE POSITIVE"
5471690,"FALSE POSITIVE"
7100673,"CANDIDATE"
3937814,"CANDIDATE"
3937814,"CANDIDATE"
4548098,"CANDIDATE"
5078025,"FALSE POSITIVE"
3733638,"CANDIDATE"
3746248,"FALSE POSITIVE"
3748855,"CANDIDATE"
3748855,"CANDIDATE"
3757588,"FALSE POSITIVE"
3764411,"FALSE POSITIVE"
3765692,"CANDIDATE"
3766353,"FALSE POSITIVE"
5019567,"FALSE POSITIVE"
5021432,"CANDIDATE"
5021732,"FALSE POSITIVE"
5022440,"FALSE POSITIVE"
5022900,"FALSE POSITIVE"
5024126,"FALSE POSITIVE"
5024268,"FALSE POSITIVE"
5024372,"FALSE POSITIVE"
5633259,"CANDIDATE"
5647638,"FALSE POSITIVE"
5653126,"FALSE POSITIVE"
5686974,"FALSE POSITIVE"
5696909,"FALSE POSITIVE"
5697628,"FALSE POSITIVE"
5700330,"FALSE POSITIVE"
5702770,"CANDIDATE"
6614748,"CANDIDATE"
6628926,"CANDIDATE"
6629156,"FALSE POSITIVE"
6629588,"FALSE POSITIVE"
6636020,"FALSE POSITIVE"
6664842,"CANDIDATE"
6665064,"CANDIDATE"
6670610,"CANDIDATE"
7431665,"FALSE POSITIVE"
7447895,"CANDIDATE"
